Sale Date,Order ID,Number of Items,Payment Method,Date Shipped,Ship City,Ship State,Ship Zipcode,Ship Country,Currency,Order Value,Coupon Code,Coupon Details,Discount Amount,Shipping Discount,Shipping,Sales Tax,Order Total,Status,Card Processing Fees,Order Net,Adjusted Order Total,Adjusted Card Processing Fees,Adjusted Net Order Amount,Order Type,Payment Type,InPerson Discount,InPerson Location
11/23/2019,1532388366,1,Credit Card,11/26/2019,Meridian,ID,83646,United States,USD,16,,,0,0,0,0,16.96,,0.76,15.24,,,,online,online_cc,,
11/23/2019,1532382466,1,Credit Card,11/26/2019,houston,TX,77056,United States,USD,60,,,0,0,0,0,64.95,,2.2,57.8,,,,online,online_cc,,
11/23/2019,1532246134,1,Credit Card,11/25/2019,Grosse Pointe Farms,MI,48236,United States,USD,15,,,0,0,0,0,15,,0.7,14.3,,,,online,online_cc,,
11/23/2019,1532164856,1,Credit Card,11/26/2019,Mokena,IL,60448,United States,USD,35,,,0,0,0,0,35,,1.3,33.7,,,,online,online_cc,,
11/23/2019,1541722369,1,Credit Card,11/26/2019,Saint Louis,MO,63132,United States,USD,13,,,0,0,0,0,13,,0.64,12.36,,,,online,online_cc,,
11/23/2019,1531988768,1,Credit Card,11/25/2019,OROFINO,ID,83544,United States,USD,15,,,0,0,0,0,15.9,,0.73,14.27,,,,online,online_cc,,
11/22/2019,1531852970,1,Credit Card,11/25/2019,Birdsboro,PA,19508-9471,United States,USD,30,,,0,0,0,0,31.8,,1.2,28.8,,,,online,online_cc,,
11/22/2019,1541440159,1,Credit Card,11/25/2019,west new york,NJ,7093,United States,USD,12,,,0,0,0,0,12.8,,0.63,11.37,,,,online,online_cc,,
11/22/2019,1531782356,1,Credit Card,11/25/2019,Barrington,IL,60010,United States,USD,12,,,0,0,0,0,12,,0.61,11.39,,,,online,online_cc,,
11/22/2019,1531750182,1,Credit Card,11/25/2019,San Jose,CA,95134,United States,USD,12,,,0,0,0,0,13.11,,0.64,11.36,,,,online,online_cc,,
11/22/2019,1541343013,1,Credit Card,11/25/2019,Denver,CO,80223-1531,United States,USD,18,,,0,0,0,0,18.72,,0.81,17.19,,,,online,online_cc,,
11/22/2019,1531732034,1,Credit Card,11/25/2019,PHILADELPHIA,PA,19112,United States,USD,10,,,0,0,0,0,10.8,,0.57,9.43,,,,online,online_cc,,
11/22/2019,1531664876,1,Credit Card,11/22/2019,Wake Forest,NC,27587,United States,USD,35,,,0,0,0,0,35,,1.3,33.7,,,,online,online_cc,,
11/22/2019,1541264863,1,Credit Card,11/25/2019,San Diego,CA,92103,United States,USD,70,,,0,0,0,0,75.43,,2.51,67.49,,,,online,online_cc,,
11/22/2019,1531656542,1,Credit Card,11/22/2019,rockmart,GA,30153,United States,USD,20,,,0,0,0,0,20,,0.85,19.15,,,,online,online_cc,,
11/22/2019,1531652726,1,Credit Card,11/25/2019,Boston,MA,2116,United States,USD,10,,,0,0,0,0,10.63,,0.57,9.43,,,,online,online_cc,,
11/22/2019,1531645664,1,Credit Card,11/25/2019,Atherton,CA,94027,United States,USD,30,,,0,0,0,0,32.78,,1.23,28.77,,,,online,online_cc,,
11/22/2019,1541240391,1,Credit Card,11/25/2019,Kettering,OH,45429,United States,USD,30,,,0,0,0,0,32.26,,1.22,28.78,,,,online,online_cc,,
11/22/2019,1541100319,1,Credit Card,11/25/2019,Little Rock ,AR,72207,United States,USD,15,,,0,0,0,0,16.36,,0.74,14.26,,,,online,online_cc,,
11/22/2019,1531495172,1,Credit Card,11/22/2019,Clayton,NC,27520,United States,USD,15,,,0,0,0,0,15,,0.7,14.3,,,,online,online_cc,,
11/21/2019,1531393528,1,Credit Card,11/23/2019,Mt Pleasant,TX,75456-1258,United States,USD,18,,,0,0,0,0,19.49,,0.83,17.17,,,,online,online_cc,,
11/21/2019,1540973507,1,Credit Card,11/23/2019,PAINESVILLE,OH,44077,United States,USD,15,,,0,0,0,0,16.05,,0.73,14.27,,,,online,online_cc,,
11/21/2019,1531324786,1,Credit Card,11/23/2019,Sarasota,FL,34240,United States,USD,28,,,0,0,0,0,28,,1.09,26.91,,,,online,online_cc,,
11/21/2019,1540911785,1,Credit Card,11/23/2019,San Leandro,CA,94578,United States,USD,18,,,0,0,0,0,19.67,,0.84,17.16,,,,online,online_cc,,
11/21/2019,1531246926,1,Credit Card,11/23/2019,Brookeville,MD,20833,United States,USD,40,,,0,0,0,0,42.4,,1.52,38.48,,,,online,online_cc,,
11/21/2019,1531147482,1,Credit Card,11/23/2019,Las Vegas,NV,89101-6848,United States,USD,75,,,0,0,0,0,81.19,,2.69,72.31,,,,online,online_cc,,
11/21/2019,1540736193,1,Credit Card,11/23/2019,Tucson,AZ,85749-9215,United States,USD,12,,,0,0,0,0,13.03,,0.64,11.36,,,,online,online_cc,,
11/21/2019,1540708487,1,Credit Card,11/23/2019,Rockaway,NJ,7866,United States,USD,18,,,0,0,0,0,19.19,,0.83,17.17,,,,online,online_cc,,
11/21/2019,1531044146,1,Credit Card,11/23/2019,POCASSET,MA,2559,United States,USD,20,,,0,0,0,0,21.25,,0.89,19.11,,,,online,online_cc,,
11/21/2019,1540529405,1,Credit Card,11/23/2019,Fairmont,MN,56031,United States,USD,50,,,0,0,0,0,53.69,,1.86,48.14,,,,online,online_cc,,
11/21/2019,1530906716,1,Credit Card,11/23/2019,Seattle,WA,98115,United States,USD,15,,,0,0,0,0,16.52,,0.75,14.25,,,,online,online_cc,,
11/21/2019,1530904826,1,Credit Card,11/23/2019,SIOUX FALLS,SD,57103,United States,USD,25,,,0,0,0,0,26.63,,1.05,23.95,,,,online,online_cc,,
11/20/2019,1540443305,1,Credit Card,11/23/2019,Clayton,NC,27520,United States,USD,25,,,0,0,0,0,25,,1,24,,,,online,online_cc,,
11/20/2019,1540285963,1,Credit Card,11/22/2019,Eustis,FL,32736,United States,USD,65,,,0,0,0,0,65,,2.2,62.8,,,,online,online_cc,,
11/20/2019,1540137923,1,Credit Card,11/22/2019,Austin,TX,78709-0069,United States,USD,18,,,0,0,0,0,19.49,,0.83,17.17,,,,online,online_cc,,
11/20/2019,1530471948,1,Credit Card,11/22/2019,Tallahassee,FL,32312-3670,United States,USD,18,,,0,0,0,0,18,,0.79,17.21,,,,online,online_cc,,
11/20/2019,1530462940,1,Credit Card,11/22/2019,Henderson,NV,89011,United States,USD,29,,,0,0,0,0,31.39,,1.19,27.81,,,,online,online_cc,,
11/20/2019,1540046701,1,Credit Card,11/22/2019,Tallahassee,FL,32312-3670,United States,USD,30,,,0,0,0,0,30,,1.15,28.85,,,,online,online_cc,,
11/20/2019,1530410048,1,Credit Card,11/22/2019,TALLAHASSEE,FL,32317,United States,USD,13,,,0,0,0,0,13,,0.64,12.36,,,,online,online_cc,,
11/20/2019,1539973925,1,Credit Card,11/22/2019,Colorado Springs,CO,80910,United States,USD,15,,,0,0,0,0,15.59,,0.72,14.28,,,,online,online_cc,,
11/20/2019,1530381164,1,Credit Card,11/22/2019,yakima,WA,98902-5188,United States,USD,10,,,0,0,0,0,10.82,,0.57,9.43,,,,online,online_cc,,
11/19/2019,1530103958,1,Credit Card,11/21/2019,Chicago Ridge,IL,60415,United States,USD,25,,,0,0,0,0,25,,1,24,,,,online,online_cc,,
11/19/2019,1530096906,1,Credit Card,11/21/2019,Central Point,OR,97502-8649,United States,USD,8,,,0,0,0,0,8,,0.49,7.51,,,,online,online_cc,,
11/19/2019,1529989082,1,Credit Card,11/21/2019,Prior Lake,MN,55372,United States,USD,18,,,0,0,0,0,19.33,,0.83,17.17,,,,online,online_cc,,
11/19/2019,1539563847,1,Credit Card,11/21/2019,Severn,MD,21144,United States,USD,18,,,0,0,0,0,19.08,,0.82,17.18,,,,online,online_cc,,
11/19/2019,1539546153,1,Credit Card,11/21/2019,Oakdale,CA,95361-2520,United States,USD,8,,,0,0,0,0,8.67,,0.51,7.49,,,,online,online_cc,,
11/19/2019,1539422333,1,Credit Card,11/21/2019,Hales Corners,WI,53130,United States,USD,28,,,0,0,0,0,29.57,,1.14,26.86,,,,online,online_cc,,
11/19/2019,1529772510,4,Credit Card,11/21/2019,NORTH EASTON,MA,2356,United States,USD,85,,,0,0,0,0,90.31,,2.96,82.04,,,,online,online_cc,,
11/18/2019,1539339231,1,Credit Card,11/19/2019,CAPE CORAL,FL,33993,United States,USD,18,,,0,0,0,0,18,,0.79,17.21,,,,online,online_cc,,
11/18/2019,1539299751,1,Credit Card,11/19/2019,SEATTLE,WA,98117,United States,USD,45,,,0,0,0,0,49.55,,1.74,43.26,,,,online,online_cc,,
11/18/2019,1539174317,1,Credit Card,11/20/2019,Zillah,WA,98953,United States,USD,48,,,0,0,0,0,51.79,,1.8,46.2,,,,online,online_cc,,
11/18/2019,1529452806,1,Credit Card,11/19/2019,Kansas City,KS,66102-2759,United States,USD,20,,,0,0,0,0,20,,0.85,19.15,,,,online,online_cc,,
11/18/2019,1529357954,1,Credit Card,11/20/2019,Pittsburgh,PA,15206,United States,USD,30,,,0,0,0,0,32.1,,1.21,28.79,,,,online,online_cc,,
11/18/2019,1529350088,2,Credit Card,11/20/2019,Pittsburgh,PA,15206,United States,USD,30,,,0,0,0,0,32.1,,1.21,28.79,,,,online,online_cc,,
11/18/2019,1538875525,2,Credit Card,11/19/2019,Carrollton,GA,30116,United States,USD,20,,,0,0,0,0,20,,0.85,19.15,,,,online,online_cc,,
11/17/2019,1538733607,1,Credit Card,11/19/2019,Ann Arbor,MI,48104,United States,USD,30,,,0,0,0,0,30,,1.15,28.85,,,,online,online_cc,,
11/17/2019,1529118772,1,Credit Card,11/19/2019,Indianapolis,IN,46219-5627,United States,USD,8,,,0,0,0,0,8.56,,0.51,7.49,,,,online,online_cc,,
11/17/2019,1538624143,1,Credit Card,11/19/2019,Port Hueneme,CA,93041,United States,USD,16,,,0,0,0,0,17.4,,0.77,15.23,,,,online,online_cc,,
11/17/2019,1538618163,1,Credit Card,11/19/2019,Ankeny,IA,50023,United States,USD,15,,,0,0,0,0,15.9,,0.73,14.27,,,,online,online_cc,,
11/17/2019,1538465761,1,Credit Card,11/19/2019,Pell City,AL,35125,United States,USD,15,,,0,0,0,0,16.2,,0.74,14.26,,,,online,online_cc,,
11/17/2019,1538267927,3,Credit Card,11/19/2019,SUTTON,MA,01590-3878,United States,USD,95,,,0,0,0,0,100.94,,3.28,91.72,,,,online,online_cc,,
11/17/2019,1538254377,1,Credit Card,11/19/2019,Noblesville,IN,46060,United States,USD,120,,,0,0,0,0,128.4,,4.1,115.9,,,,online,online_cc,,
11/17/2019,1538171807,1,Credit Card,11/19/2019,Las Vegas,NV,89139,United States,USD,30,,,0,0,0,0,32.48,,1.22,28.78,,,,online,online_cc,,
11/16/2019,1528557760,1,Credit Card,11/19/2019,PORTLAND,OR,97219-7843,United States,USD,35,,,0,0,0,0,35,,1.3,33.7,,,,online,online_cc,,
11/16/2019,1528508700,1,Credit Card,11/19/2019,Decatur,TX,76234-4726,United States,USD,35,,,0,0,0,0,37.37,,1.37,33.63,,,,online,online_cc,,
11/16/2019,1528470876,1,Credit Card,11/18/2019,FRISCO,TX,75033,United States,USD,35,,,0,0,0,0,37.89,,1.39,33.61,,,,online,online_cc,,
11/16/2019,1528374266,1,Credit Card,11/19/2019,BUDA,TX,78610,United States,USD,13,,,0,0,0,0,14.08,,0.67,12.33,,,,online,online_cc,,
11/16/2019,1528371032,1,Credit Card,11/18/2019,Huntington station,NY,11746,United States,USD,70,,,0,0,0,0,76.04,,2.53,67.47,,,,online,online_cc,,
11/16/2019,1537788281,1,Credit Card,11/19/2019,Healdsburg,CA,95448,United States,USD,25,,,0,0,0,0,27.19,,1.07,23.93,,,,online,online_cc,,
11/16/2019,1528185334,1,Credit Card,11/19/2019,Manchester,NH,3104,United States,USD,20,,,0,0,0,0,20,,0.85,19.15,,,,online,online_cc,,
11/16/2019,1528046868,1,Credit Card,11/19/2019,Indian Trail,NC,28079,United States,USD,13,,,0,0,0,0,13,,0.64,12.36,,,,online,online_cc,,
11/16/2019,1528021556,1,Credit Card,11/18/2019,Pineville,LA,71360,United States,USD,60,,,0,0,0,0,60,,2.05,57.95,,,,online,online_cc,,
11/15/2019,1537573375,1,Credit Card,11/17/2019,BLOOMINGTON,IN,47403,United States,USD,10,,,0,0,0,0,10.7,,0.57,9.43,,,,online,online_cc,,
11/15/2019,1537567717,1,Credit Card,11/17/2019,Kennewick,WA,99336,United States,USD,18,,,0,0,0,0,19.55,,0.84,17.16,,,,online,online_cc,,
11/15/2019,1527937952,1,Credit Card,11/18/2019,Jasper,IN,47546-3968,United States,USD,125,,,0,0,0,0,133.75,,4.26,120.74,,,,online,online_cc,,
11/15/2019,1527757846,1,Credit Card,11/17/2019,Richmond,VA,23225-2660,United States,USD,25,,,0,0,0,0,26.33,,1.04,23.96,,,,online,online_cc,,
11/15/2019,1527488308,1,Credit Card,11/17/2019,Shakopee,MN,55379,United States,USD,8,,,0,0,0,0,8.59,,0.51,7.49,,,,online,online_cc,,
11/14/2019,1527451820,1,Credit Card,11/17/2019,Corpus Christi,TX,78413,United States,USD,30,,,0,0,0,0,32.48,,1.22,28.78,,,,online,online_cc,,
11/14/2019,1537005291,1,Credit Card,11/17/2019,Florida,NY,10921,United States,USD,35,,,0,0,0,0,37.84,,1.39,33.61,,,,online,online_cc,,
11/14/2019,1527425340,1,Credit Card,11/17/2019,CASSELBERRY,FL,32707,United States,USD,13,,,0,0,0,0,13,,0.64,12.36,,,,online,online_cc,,
11/14/2019,1527420038,1,Credit Card,11/17/2019,Portland,OR,97206,United States,USD,25,,,0,0,0,0,25,,1,24,,,,online,online_cc,,
11/14/2019,1527299336,1,Credit Card,11/17/2019,Marble Falls,TX,78654-4115,United States,USD,20,,,0,0,0,0,21.65,,0.9,19.1,,,,online,online_cc,,
11/14/2019,1536766907,1,Credit Card,11/15/2019,Tampa,FL,33609,United States,USD,35,,,0,0,0,0,35,,1.3,33.7,,,,online,online_cc,,
11/14/2019,1536755279,1,Credit Card,11/17/2019,Westminster,MA,01473-1027,United States,USD,30,,,0,0,0,0,31.88,,1.21,28.79,,,,online,online_cc,,
11/14/2019,1536636065,1,Credit Card,11/17/2019,Carrboro,NC,27510,United States,USD,13,,,0,0,0,0,13,,0.64,12.36,,,,online,online_cc,,
11/14/2019,1527051914,1,Credit Card,11/17/2019,EL PASO,TX,79924,United States,USD,20,,,0,0,0,1.65,21.65,,0.9,19.1,,,,online,online_cc,,
11/13/2019,1526875422,1,Credit Card,11/15/2019,Waukesha,WI,53188,United States,USD,30,,,0,0,0,1.53,31.53,,1.2,28.8,,1.06,25.96,online,online_cc,,
11/13/2019,1536417505,1,Credit Card,11/15/2019,ELIZABETHTOWN,KY,42701-8801,United States,USD,8,,,0,0,0,0.48,8.48,,0.5,7.5,,,,online,online_cc,,
11/13/2019,1526787060,1,Credit Card,11/15/2019,Newport News,VA,23602,United States,USD,35,,,0,0,0,2.11,37.11,,1.36,33.64,,,,online,online_cc,,
11/13/2019,1536278007,1,Credit Card,11/15/2019,Overland Park,KS,66221,United States,USD,13,,,0,0,0,0,13,,0.64,12.36,,,,online,online_cc,,
11/13/2019,1536129795,1,Credit Card,11/15/2019,Windermere,FL,34786-6656,United States,USD,45,,,0,0,0,0,45,,1.6,43.4,,,,online,online_cc,,
11/13/2019,1536057143,1,Credit Card,11/15/2019,Provo,UT,84604,United States,USD,13,,,0,0,0,0.94,13.94,,0.67,12.33,,,,online,online_cc,,
11/12/2019,1526341630,1,Credit Card,11/14/2019,Daphne,AL,36526,United States,USD,35,,,0,0,0,2.8,37.8,,1.38,33.62,,,,online,online_cc,,
11/12/2019,1535822463,1,Credit Card,11/14/2019,Seattle,WA,98116-2311,United States,USD,15,,,0,0,0,0,16.52,,0.75,14.25,,,,online,online_cc,,
11/12/2019,1526195010,1,Credit Card,11/14/2019,New Orleans,LA,70125,United States,USD,20,,,0,0,0,0,20,,0.85,19.15,,,,online,online_cc,,
11/12/2019,1535701241,1,Credit Card,11/14/2019,Watertown,MA,2472,United States,USD,35,,,0,0,0,2.19,37.19,,1.37,33.63,,,,online,online_cc,,
11/12/2019,1526141140,1,Credit Card,11/14/2019,Scheller,IL,62883-2802,United States,USD,13,,,0,0,0,0,13,,0.64,12.36,,,,online,online_cc,,
11/12/2019,1535659235,1,Credit Card,11/14/2019,GRAND ISLAND,NY,14072,United States,USD,25,,,0,0,0,2.19,27.19,,1.07,23.93,,,,online,online_cc,,
11/12/2019,1526089556,1,Credit Card,11/14/2019,ROANOKE,VA,24018,United States,USD,25,,,0,0,0,1.33,26.33,,1.04,23.96,,,,online,online_cc,,
11/12/2019,1526074754,1,Credit Card,11/14/2019,Pembroke,MA,02359-3559,United States,USD,30,,,0,0,0,1.88,31.88,,1.21,28.79,,,,online,online_cc,,
11/12/2019,1525998350,1,Credit Card,11/14/2019,lawrenceville ,GA,30046,United States,USD,20,,,0,0,0,0,20,,0.85,19.15,,,,online,online_cc,,
11/11/2019,1525950142,1,Credit Card,11/13/2019,Valparaiso,IN,46385,United States,USD,50,,,0,0,0,3.5,53.5,,1.86,48.14,,,,online,online_cc,,
11/11/2019,1535422843,1,Credit Card,11/13/2019,Morrilton,AR,72110,United States,USD,20,,,0,0,0,1.85,21.85,,0.91,19.09,,,,online,online_cc,,
11/11/2019,1525842552,1,Credit Card,11/13/2019,Oxford,MA,1540,United States,USD,18,,,0,0,0,1.13,19.13,,0.82,17.18,,,,online,online_cc,,
11/11/2019,1525833418,1,Credit Card,11/13/2019,Durango,CO,81301,United States,USD,8,,,0,0,0,0.23,8.23,,0.5,7.5,,,,online,online_cc,,
11/11/2019,1535191845,1,Credit Card,11/13/2019,New York,NY,10011,United States,USD,35,,,0,0,0,3.11,38.11,,1.39,33.61,,,,online,online_cc,,
11/11/2019,1525611202,1,Credit Card,11/13/2019,New Market,MD,21774,United States,USD,25,,,0,0,0,1.5,26.5,,1.05,23.95,,,,online,online_cc,,
11/11/2019,1525499940,1,Credit Card,11/14/2019,Anchorage,AK,99515,United States,USD,70,,,0,0,0,0,70,,2.35,67.65,,,,online,online_cc,,
11/11/2019,1525477496,1,Credit Card,11/13/2019,Modesto,CA,95350,United States,USD,18,,,0,0,0,1.42,19.42,,0.83,17.17,,,,online,online_cc,,
11/10/2019,1534990133,1,Credit Card,11/12/2019,Helotes,TX,78023-3902,United States,USD,20,,,0,0,0,1.6,21.6,,0.9,19.1,,,,online,online_cc,,
11/10/2019,1534922771,1,Credit Card,11/12/2019,Lakeside,CA,92040-5716,United States,USD,35,,,0,0,0,2.72,37.72,,1.38,33.62,,,,online,online_cc,,
11/10/2019,1525316684,1,Credit Card,11/11/2019,NEW BOSTON,MI,48164,United States,USD,25,,,0,0,0,0,25,,1,24,,,,online,online_cc,,
11/10/2019,1534744229,1,Credit Card,11/11/2019,Moorhead,MN,56560,United States,USD,18,,,0,0,0,1.33,19.33,,0.83,17.17,,,,online,online_cc,,
11/10/2019,1525110182,1,Credit Card,11/12/2019,LEANDER,TX,78641,United States,USD,10,,,0,0,0,0.83,10.83,,0.57,9.43,,,,online,online_cc,,
11/10/2019,1534618277,1,Credit Card,11/10/2019,Cypress,TX,77429,United States,USD,30,,,0,0,0,2.48,32.48,,1.22,28.78,,,,online,online_cc,,
11/10/2019,1525044026,1,Credit Card,11/10/2019,Scottsdale,AZ,85259,United States,USD,25,,,0,0,0,2.16,27.16,,1.06,23.94,,,,online,online_cc,,
11/9/2019,1524763514,1,Credit Card,11/12/2019,Bayville,NJ,8721,United States,USD,65,,,0,0,0,4.31,69.31,,2.33,62.67,,,,online,online_cc,,
11/9/2019,1534251731,1,Credit Card,11/11/2019,Brooklyn,NY,11221,United States,USD,45,,,0,0,0,4,49,,1.72,43.28,,,,online,online_cc,,
11/9/2019,1534214861,2,Credit Card,11/10/2019,Birmingham,AL,35213,United States,USD,33,SAVE15,% off,4.95,0,0,2.24,30.29,,1.16,26.89,,,,online,online_cc,,
11/9/2019,1534178505,1,Credit Card,11/9/2019,Lyons,CO,80540,United States,USD,25,,,0,0,0,1.01,26.01,,1.03,23.97,,,,online,online_cc,,
11/9/2019,1534149407,1,Credit Card,11/11/2019,Northfield,OH,44067-1163,United States,USD,20,,,0,0,0,1.35,21.35,,0.89,19.11,,,,online,online_cc,,
11/9/2019,1524590568,1,Credit Card,11/11/2019,FAIRHOPE,PA,15538,United States,USD,25,,,0,0,0,1.5,26.5,,1.05,23.95,,,,online,online_cc,,
11/9/2019,1524565750,1,Credit Card,11/10/2019,Elmhurst,NY,11373-4539,United States,USD,18,,,0,0,0,1.6,19.6,,0.84,17.16,,,,online,online_cc,,
11/9/2019,1524451154,1,Credit Card,11/10/2019,North Las Vegas,NV,89084,United States,USD,25,,,0,0,0,2.06,27.06,,1.06,23.94,,,,online,online_cc,,
11/9/2019,1533961039,1,Credit Card,11/10/2019,Tulsa,OK,74135,United States,USD,20,,,0,0,0,1.7,21.7,,0.9,19.1,,,,online,online_cc,,
11/8/2019,1524299774,1,Credit Card,11/9/2019,Russellville,AR,72802,United States,USD,8,,,0,0,0,0.72,8.72,,0.51,7.49,,,,online,online_cc,,
11/8/2019,1533838977,1,Credit Card,11/11/2019,Gridley,CA,95948,United States,USD,15,,,0,0,0,1.09,16.09,,0.73,14.27,,,,online,online_cc,,
11/8/2019,1524217066,6,Credit Card,11/11/2019,logan,UT,84321-5091,United States,USD,149,,,0,0,0,10.45,159.45,,5.03,143.97,,,,online,online_cc,,
11/8/2019,1533603873,1,Credit Card,11/9/2019,Saline,MI,48176-1575,United States,USD,10,,,0,0,0,0,10,,0.55,9.45,,,,online,online_cc,,
11/8/2019,1533548821,1,Credit Card,11/9/2019,Clayton,NC,27520,United States,USD,15,,,0,0,0,0,15,,0.7,14.3,,,,online,online_cc,,
11/8/2019,1533545623,1,Credit Card,11/9/2019,Spring,TX,77386-1775,United States,USD,45,,,0,0,0,3.26,48.26,,1.7,43.3,,,,online,online_cc,,
11/8/2019,1533509185,1,Credit Card,11/10/2019,East Wenatchee,WA,98802,United States,USD,100,,,0,0,0,8.2,108.2,,3.5,96.5,,,,online,online_cc,,
11/6/2019,1523376424,1,Credit Card,11/8/2019,Port Huron,MI,48060,United States,USD,50,,,0,0,0,0,50,,1.75,48.25,,,,online,online_cc,,
11/6/2019,1523319986,1,Credit Card,11/8/2019,Champions Gate,FL,33896,United States,USD,40,,,0,0,0,0,40,,1.45,38.55,,,,online,online_cc,,
11/6/2019,1523307260,1,Credit Card,11/7/2019,Dixon,IL,61021,United States,USD,35,,,0,0,0,0,35,,1.3,33.7,,,,online,online_cc,,
11/6/2019,1523216314,1,Credit Card,11/8/2019,Denver,CO,80220,United States,USD,20,,,0,0,0,0.8,20.8,,0.87,19.13,,,,online,online_cc,,
11/6/2019,1532720333,1,Credit Card,11/8/2019,Indianapolis,IN,46237,United States,USD,20,,,0,0,0,1.4,21.4,,0.89,19.11,,,,online,online_cc,,
11/6/2019,1532665411,1,Credit Card,11/8/2019,temperance,MI,48182,United States,USD,25,,,0,0,0,0,25,,1,24,,,,online,online_cc,,
11/6/2019,1532628739,1,Credit Card,11/8/2019,Bay Point,CA,94565,United States,USD,40,,,0,0,0,3.5,43.5,,1.56,38.44,,,,online,online_cc,,
11/5/2019,1522992668,1,Credit Card,11/7/2019,Portland,OR,97213,United States,USD,20,,,0,0,0,0,20,,0.85,19.15,,,,online,online_cc,,
11/5/2019,1522903128,1,Credit Card,11/7/2019,Wellington,FL,33414-8275,United States,USD,30,,,0,0,0,0,30,,1.15,28.85,,,,online,online_cc,,
11/5/2019,1522810814,1,Credit Card,11/7/2019,Boston ,MA,2210,United States,USD,8,,,0,0,0,0.5,8.5,,0.51,7.49,,,,online,online_cc,,
11/5/2019,1522714344,1,Credit Card,11/7/2019,Kyle,TX,78640-6208,United States,USD,22,,,0,0,0,1.82,23.82,,0.96,21.04,,,,online,online_cc,,
11/5/2019,1532137475,1,Credit Card,11/5/2019,Jonesborough,TN,37659,United States,USD,40,,,0,0,0,0,40,,1.45,38.55,,,,online,online_cc,,
11/5/2019,1522529030,1,Credit Card,11/6/2019,Sumrall,MS,39482,United States,USD,20,,,0,0,0,0,20,,0.85,19.15,,,,online,online_cc,,
11/4/2019,1532030061,1,Credit Card,11/6/2019,Reidsville,NC,27320,United States,USD,75,,,0,0,0,0,75,,2.5,72.5,,,,online,online_cc,,
11/4/2019,1531939405,1,Credit Card,11/6/2019,SAN DIEGO,CA,92104-5329,United States,USD,13,,,0,0,0,1.01,14.01,,0.67,12.33,,,,online,online_cc,,
11/4/2019,1522392084,2,Credit Card,11/6/2019,Decatur,GA,30033,United States,USD,33,,,0,0,0,0,33,,1.24,31.76,,,,online,online_cc,,
11/4/2019,1531654021,1,Credit Card,11/6/2019,NEPTUNE,NJ,7753,United States,USD,100,,,0,0,0,6.63,106.63,,3.45,96.55,,,,online,online_cc,,
11/4/2019,1531647523,1,Credit Card,11/6/2019,POINT PLEASANT,WV,25550,United States,USD,15,,,0,0,0,0.9,15.9,,0.73,14.27,,,,online,online_cc,,
11/4/2019,1522065678,1,Credit Card,11/6/2019,FPO,AP,96377,United States,USD,13,,,0,0,0,0,13,,0.64,12.36,,,,online,online_cc,,
11/3/2019,1521984968,1,Credit Card,11/4/2019,Burbank,CA,91505,United States,USD,20,,,0,0,0,2.05,22.05,,0.91,19.09,,,,online,online_cc,,
11/3/2019,1521649264,1,Credit Card,11/4/2019,BEAVERTON,OR,97003,United States,USD,12,,,0,0,0,0,12,,0.61,11.39,,,,online,online_cc,,
11/2/2019,1531019975,1,Credit Card,11/4/2019,Mount Shasta,CA,96067,United States,USD,18,,,0,0,0,1.31,19.31,,0.83,17.17,,,,online,online_cc,,
11/2/2019,1530914423,1,Credit Card,11/4/2019,Marietta,GA,30068,United States,USD,18,,,0,0,0,0,18,,0.79,17.21,,,,online,online_cc,,
11/2/2019,1530907589,1,Credit Card,11/4/2019,Marietta,GA,30068,United States,USD,25,,,0,0,0,0,25,,1,24,,,,online,online_cc,,
11/2/2019,1521369626,1,Credit Card,11/3/2019,Wadsworth,OH,44281,United States,USD,30,,,0,0,0,2.03,32.03,,1.21,28.79,,,,online,online_cc,,
11/2/2019,1530871329,1,Credit Card,11/4/2019,Rockton,IL,61072,United States,USD,38,,,0,0,0,0,38,,1.39,36.61,,,,online,online_cc,,
11/1/2019,1521073750,1,Credit Card,11/4/2019,Camarillo,CA,93010,United States,USD,13,,,0,0,0,0.94,13.94,,0.67,12.33,,,,online,online_cc,,
11/1/2019,1530564765,1,Credit Card,11/4/2019,Farmington,UT,84025,United States,USD,15,,,0,0,0,1.1,16.1,,0.73,14.27,,,,online,online_cc,,
11/1/2019,1530456613,1,Credit Card,11/4/2019,Austin,TX,78754,United States,USD,10,,,0,0,0,0.83,10.83,,0.57,9.43,,,,online,online_cc,,
11/1/2019,1520935072,1,Credit Card,11/3/2019,Port Huron,MI,48060-1727,United States,USD,60,,,0,0,0,0,60,,2.05,57.95,,,,online,online_cc,,
11/1/2019,1520888070,1,Credit Card,11/4/2019,Charlottesville,VA,22901,United States,USD,18,,,0,0,0,0.95,18.95,,0.82,17.18,,,,online,online_cc,,
11/1/2019,1530400691,1,Credit Card,11/3/2019,Edina,MN,55435,United States,USD,38,,,0,0,0,2.86,40.86,,1.48,36.52,,,,online,online_cc,,
11/1/2019,1530336561,1,Credit Card,11/1/2019,Dickinson,TX,77539,United States,USD,38,,,0,0,0,3.14,41.14,,1.48,36.52,,,,online,online_cc,,
11/1/2019,1520702148,1,Credit Card,11/4/2019,DENVER,CO,80239,United States,USD,18,,,0,0,0,0.72,18.72,,0.81,17.19,,,,online,online_cc,,
